,theta_0,theta_1
61,27.7233661385551,0.03790887318029279
62,29.120487113401545,0.03186429980618577
63,25.904416628976193,0.036532906387751085
64,27.43589958903063,0.03628482093040364
65,24.027068525596583,0.04519835787425497
66,28.192245365349805,0.03593932516452969
67,27.009235384572523,0.03908104134623713
68,24.986684846282596,0.04356744694422854
69,28.915054929583572,0.03351740308300244
70,27.608616190125794,0.03128263726928615
71,25.537122595346258,0.04204691029269325
72,29.58458519394969,0.03156248412992679
73,25.67822824302118,0.048705145791195115
74,30.74527868405403,0.03498497023660019
75,25.601445983540312,0.04397533413607224
76,26.8137910953939,0.037750964911967166
77,27.06487463868354,0.04210027411975614
78,27.53731994625227,0.035737183858304156
79,27.1227354259907,0.036442256804035233
80,25.354707966786997,0.04369017454414448
81,23.69933537580053,0.04684151737508013
82,24.88300952857449,0.04236740393980576
83,26.029898022929977,0.04291373766871376
84,26.842625944315287,0.04495799995825245
85,25.86928695731426,0.03881677010459472
86,26.542591098787,0.03591974048594582
87,28.10486932290157,0.03365467888884699
88,27.59970381876005,0.03576932784457798
89,29.407530516008144,0.03292914563669658
90,26.69449226903048,0.0408661566481312
91,26.23863989448397,0.04205000719819174
92,31.102964544020317,0.026899628667936604
93,25.885403315258756,0.04484833047837977
94,24.550653560529323,0.04927099819822045
95,25.889982271913855,0.03902890254706237
96,26.75125204929014,0.03816294276303367
97,28.43176270955308,0.03179102489855379
98,25.738730843571727,0.03942813956012814
99,25.959694638767406,0.0439381396762083
100,29.473711608183343,0.03477650234543095
101,23.886415760858164,0.05406656591309
102,27.004700401590483,0.03817096205051851
103,26.151633666357643,0.04665604415165081
104,27.552628381166983,0.03663868559849115
105,25.270007434467775,0.04253312655339536
106,27.604120230969595,0.038191383785571076
107,23.83411379796407,0.046069742545555625
108,24.584952786859468,0.04275373183643649
109,27.85384157676458,0.038277518167091795
110,28.07456056452372,0.036373195608678355
111,28.248390718643353,0.03689243678992271
112,25.655753354051125,0.04195419672356382
113,28.07573033827058,0.033885724702542364
114,25.034472283782538,0.04710862753157419
115,24.28451025320791,0.04732568105168655
116,27.209019350632044,0.038637845266302095
117,24.8256830548355,0.04691375361962902
118,25.13976443641707,0.04072095038263346
119,27.239771392258575,0.034420987800724
120,25.46301845986205,0.04289902816106639
121,30.33619536049317,0.029908872756501226
122,28.826162174814076,0.029401144238747734
123,28.423841845378398,0.03798748493386872
124,27.656390163442644,0.03649537473439968
125,29.20050309967352,0.03330648683908344
126,24.235016195126743,0.05204807899292219
127,27.654752467709585,0.03464653272186646
128,25.740899786167883,0.043028540338083565
129,25.35523701649411,0.04372705369682539
130,29.64333838289759,0.035249462591126934
131,24.856853670823828,0.0511299987809104
132,27.36480508738038,0.03619317302885461
133,26.987142809314186,0.037101395801105275
134,25.74108955130751,0.04214124036468159
135,24.62018628222845,0.04519483698083082
136,25.286911488570702,0.04607395439177264
137,25.34003020072971,0.04331478317188875
138,25.483452188381964,0.03863450568010862
139,28.352865436254234,0.031916560167019825
140,28.78060931907662,0.036179880335636905
141,27.366057899543794,0.036139977008395996
142,27.667290049180913,0.03656576199185391
143,26.43270941705953,0.03944591234843697
144,27.123345526504274,0.035974525837961346
145,27.0387972728782,0.04092486973859588
146,27.335143104677847,0.04037734350315236
147,27.361178925659647,0.04314436665216581
148,26.932390593887778,0.036960913736949874
149,27.11716660250518,0.0374371550910092
150,28.30428022476349,0.037800537589169014
151,27.624239104359276,0.03966433300268757
152,27.227815068098288,0.0346376513327632
153,26.482309186779887,0.039517935200025556
154,26.755361443459666,0.04250845294632177
155,28.889756909932224,0.03705163320095628
156,25.29680374643327,0.04719632499852078
157,27.03294299424916,0.04070721182901704
158,25.196597920331893,0.04148632100254035
159,26.633757077761942,0.03547022304823977
160,26.563260300275843,0.03861332566671405
161,29.756225476248115,0.029709029004020948
162,27.04742872489228,0.03721983688366981
163,28.337716883439725,0.03691075672856847
164,25.881909787980767,0.04218219505512533
165,26.725015829485777,0.036550715957693325
166,30.205475820786027,0.03312593749837056
167,28.194456539532343,0.03975084328586531
168,26.84811450549084,0.040048922266787135
169,23.924506320796084,0.048351875945907175
170,26.163938397510492,0.04122851942743233
171,26.869985504537162,0.03753751666990157
172,25.199711489776035,0.04232840484985967
173,24.074272156743547,0.05067593021940309
174,26.48063923420548,0.04459465681770536
175,26.98826177886685,0.04036978024049376
176,27.241182313673875,0.039412259830207796
177,26.907926474991434,0.03577980617308052
178,26.031179993467816,0.03787287613974999
179,25.229306283351114,0.047982431086519894
180,26.330110833966007,0.0399029948946108
181,30.977226224503823,0.02838199817861642
182,27.158081955563045,0.03880958239595733
183,27.208921531379904,0.034753198464393176
184,27.070063846073435,0.043497291715124176
185,26.884226679022838,0.041302083283745405
186,25.50244370334694,0.04108650662258295
187,23.759197551761137,0.053126998797266456
188,26.741777829389253,0.03663223561746809
189,25.010947013859706,0.04294338587045199
190,28.587663282137814,0.03608405722028263
191,27.460433801210353,0.03837235038461728
192,25.057596515712135,0.046329450483762136
193,26.185708304751724,0.041194711622493
194,28.178815905845905,0.035379707226319446
195,26.662895071881135,0.04133136730352427
196,28.683542852535087,0.03564144020349458
197,29.66610121853852,0.0320578190467089
198,26.175627055120685,0.04300553265248752
199,26.061303129803612,0.042217786654753175
